,ID GS1,Clacom,Nombre Clacom,Nombre GS1,
,10005215,415030902,EXTERIOR ESCALERA LED INTEGRADO, Faroles/antorchas/lámparas de exterior (eléctricos),
,,4150310,EXTERIOR PISO,,
,10005215,415031001,EXTERIOR PISO, Faroles/antorchas/lámparas de exterior (eléctricos),
,10005215,415031002,EXTERIOR PISO LED INTEGRADO, Faroles/antorchas/lámparas de exterior (eléctricos),
,,4150311,GUIRNALDAS,,
,10005644,415031101,GUIRNALDAS ENCHUFABLES, Lámparas de cuerda/cadena,
,10005644,415031102,GUIRNALDAS A BATERIA, Lámparas de cuerda/cadena,
,10005644,415031103,GUIRNALDAS SOLARES, Lámparas de cuerda/cadena,
,,4150312,TIRAS LED,,
,10005644,415031201,TIRAS LED EXTERIOR, Lámparas de cuerda/cadena,
,10005644,415031202,ACCESORIOS TIRAS LED EXTERIOR, Lámparas de cuerda/cadena,
,,41504,VENTILADORES DE TECHO,,
,,4150401,VENTILADORES DECORATIVOS,,
,10003995,415040101,VENTILADORES DECORATIVOS CON LUZ, Ventiladores – Techo,
,10003995,415040102,VENTILADORES DECORATIVOS SIN LUZ, Ventiladores – Techo,
,,4150403,VENTILADORES INDUSTRIALES,,
,10003995,415040301,VENTILADORES INDUSTRIALES SIN LUZ, Ventiladores – Techo,
,10003995,415040302,VENTILADORES INDUSTRIALES CON LUZ, Ventiladores – Techo,
,,4150405,REPUESTOS Y ACCESORIOS VENTILADORES,,
,10005697,415040501,REPUESTOS, Recambios para aparatos de control de aire/Accesorios,
,10005697,415040502,ACCESORIOS VENTILADORES, Recambios para aparatos de control de aire/Accesorios,
,,41505,BOMBILLOS / AMPOLLETAS / LAMPARITAS / FOCOS,,
,,4150501,INCANDESCENTES,,
,10000552,415050101,INCANDESCENTES STANDARD (E27/E14), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050102,INCANDESCENTES DECORATIVAS Y ESPECIALES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050103,INCANDESCENTES DECORATIVAS DE FILAMENTOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050104,INCANDESCENTES REFLECTORAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150503,AHORRADORES / BAJO CONSUMO,,
,10000552,415050301,AHORRADORES TUBULARES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050302,AHORRADORES ESPIRALES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050303,AHORRADORES DECORATIVAS Y ESPECIALES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050304,AHORRADORES MINI ESPIRALES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050305,AHORRADORES ALTA POTENCIA (<gt/>30), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050306,AHORRADORES NO INTEGRADOS (PL), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050307,AHORRADORES REFLECTORAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150504,FLUORESCENTES,,
,10000552,415050401,TUBOS RECTOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050402,CIRCULARES ( KITS Y REPUESTOS ), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050403,TUBOS RECTOS LED INTEGRADOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050404,CIRCULARES LED INTEGRADOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150505,HALOGENAS,,
,10000552,415050501,HALOGENAS BIPIN (G9/G4), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050502,HALOGENAS TUBULARES ( QUARZO ), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050503,HALOGENAS DICROICAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050504,HALOGENAS REFLECTORAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050505,ECO HALOGENAS STANDARD (E27/E14), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050506,ECO HALOGENAS DECORATIVAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050507,ECO HALOGENAS REFLECTORAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150506,LEDS,,
,10000552,415050601,LED STANDARD (E27/E14), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050602,LED DECORATIVAS Y ESPECIALES, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050603,LED DICROICAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050604,LED BIPIN (G9/G4), Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050605,LED FILAMENTOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050606,LED REFLECTORAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050607,LED TECNOLOGICAS (BTH, SENSOR, Bombillas/Fluorescentes/Diodos emisores de luz
,,4150507,LEDS OZOM,,
,10000552,415050701,LED STANDARD (E27/E14) OZOM, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415050702,LED DICROICAS OZOM, Bombillas/Fluorescentes/Diodos emisores de luz,
,,41550,INSTALACIONES Y VTA DIRECTA,,
,,4155007,PRODUCTO VENTA DIRECTA,,
,,415500701,VENTA DIRECTA R.CONJUNTA,,
,,4155010,INST LAMPARAS,,
,,415501001,INST LAMPARAS,,
,,415501002,INST LAMPARAS EXTERIOR,,
,,4155011,INST VENTILADORES DE TECHO,,
,,415501101,INST VENTILADORES DE TECHO,,
,,41506,ILUMINACION COMERCIAL E INDUSTRIAL,,
,,4150603,REFLECTORES/PROYECTORES,,
,10006896,415060301,REFLECTORES HALOGENOS, Iluminación eléctrica – Otros,
,10006896,415060302,REFLECTORES HALURO METALICO, Iluminación eléctrica – Otros,
,10006896,415060303,REFLECTORES LED, Iluminación eléctrica – Otros,
,10006896,415060304,REFLECTORES DE TRABAJO/PORTATIL, Iluminación eléctrica – Otros,
,10006896,415060305,REFLECTORES BAJO CONSUMO, Iluminación eléctrica – Otros,
,10006896,415060306,REFLECTORES SOLARES, Iluminación eléctrica – Otros,
,,4150601,LAMPARAS FLUORESCENTES,,
,10000552,415060101,CANOA/LAMPARA RIEL/LISTON, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060102,ALTA EFICIENCIA, Bombillas/Fluorescentes/Diodos emisores de luz,
,10005639,415060103,ESTANCOS / GABINETES / HERMETICOS, Iluminación – Fija,
,10000552,415060104,OTROS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150602,LAMPARAS LED,,
,10000552,415060201,CANOA/LAMPARA RIEL/LISTON, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060202,PANELES LED, Bombillas/Fluorescentes/Diodos emisores de luz,
,10005639,415060203,ESTANCOS / GABINETES / HERMETICOS, Iluminación – Fija,
,10000552,415060204,ALTA EFICIENCIA LED, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060205,OTROS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150605,ACCESORIOS DE ILUMINACION COMERCIAL,,
,10005481,415060501,BALASTOS, Balastos/arrancadores,
,10005572,415060502,PARTIDORES / SOCKET, Paquetes variados de conexiones eléctricas,
,10005572,415060503,OTROS ACCESORIOS ILUMINACION COMERCIAL, Paquetes variados de conexiones eléctricas,
,,4150606,AMPOLLETAS/FOCOS ILUMINACION COMERCIAL,,
,10000552,415060601,AMPOLLETA/FOCOS AHORRO ENERGIA, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060602,AMPOLLETA/FOCOS HALUROMETAL, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060603,AMPOLLETA/FOCOS SODIO, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000547,415060604,TRANSFORMADORES, Transformadores/convertidores/onduladores/reguladores,
,,4150607,LAMPARAS SUBURBANAS,,
,10000552,415060701,LUMINARIAS SUBURBANAS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150608,LAMPARA PARA INSECTOS,,
,10000552,415060801,LAMPARA MATA INSECTOS, Bombillas/Fluorescentes/Diodos emisores de luz,
,,4150609,LAMPARA DETECTORA,,
,10006896,415060901,LAMPARA DETECTORA BILLETES FALSOS, Iluminación eléctrica – Otros,
,,4150604,LAMPARAS DE EMERGENCIA,,
,10000552,415060401,EMERGENCIA LED, Bombillas/Fluorescentes/Diodos emisores de luz,
,10000552,415060402,EMERGENCIA FLUORESCENTE, Bombillas/Fluorescentes/Diodos emisores de luz,
,,417,MUEBLES,,
,,41701,OFFICE (CENTROS DE TRABAJO),,
,,4170101,SILLAS PC,,
,10002193,417010101,SILLAS Y SILLONES PC, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417010102,SILLAS Y SILLONES HEAVY DUTY, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,,4170102,SILLAS DE VISITAS OFICINA,,
,10002193,417010201,SILLA VISITA, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002201,417010202,BANQUETA ESPERA, Otros asientos para oficinas/uso doméstico,
,,4170103,ESCRITORIO Y ESTACIONES TRABAJO,,
,10002203,417010301,ESCRITORIOS MADERA, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002203,417010302,ESCRITORIOS VIDRIO, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002203,417010303,ESCRITORIOS MELAMINA, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002205,417010304,MESAS PARA LAPTOP, Otras mesas de trabajo/escritorios de oficinas/uso doméstico,
,10005095,417010305,COMPLEMENTOS DE ESCRITORIO, Escritorios/mesas para oficinas/uso doméstico – Componentes/recambios,
,,4170104,ARCHIVADORES,,
,10002185,417010401,CAJONERAS/ARCHIVEROS Y KARDEX, Ficheros,
,10002118,417010402,LOCKERS, Guardaropas de oficina/uso doméstico/taquillas,
,,4170105,PROYECTO DE OFICINA,,
,10005095,417010501,BASES, Escritorios/mesas para oficinas/uso doméstico – Componentes/recambios,
,10005095,417010502,SUPERFICIES, Escritorios/mesas para oficinas/uso doméstico – Componentes/recambios,
,10005095,417010503,ACCESORIOS BASES Y SUPERFICIES, Escritorios/mesas para oficinas/uso doméstico – Componentes/recambios,
,,4170106,ESTANTES LIBREROS Y GABINETES,,
,10002184,417010601,ESTANTES MADERA OFICINA, Unidades de estanterías de oficina/uso doméstico,
,10002184,417010602,GABINETES MADERA OFICINA, Unidades de estanterías de oficina/uso doméstico,
,10002184,417010603,ESTANTES/LIBRERO/ VIDRIO O METAL OFICINA, Unidades de estanterías de oficina/uso doméstico,
,,41702,SALAS DE ESTAR,,
,,4170201,POLTRONAS/SILLONES Y SOFA,,
,10002195,417020101,POLTRONAS/SILLONES RECLINABLES, Sofás para oficinas/uso doméstico (no eléctricos),
,10002195,417020102,POLTRONAS/SILLONES FIJAS/DECORATIVAS, Sofás para oficinas/uso doméstico (no eléctricos),
,10002195,417020103,SOFAS, Sofás para oficinas/uso doméstico (no eléctricos),
,10002201,417020104,BANQUETAS/BANCOS, Otros asientos para oficinas/uso doméstico,
,,4170202,SOFAS CAMAS Y FUTONES,,
,10002196,417020201,FUTONES, Sofás,
,10002196,417020202,SOFAS CAMAS, Sofás,
,,4170203,PUFF Y PERAS,,
,10002197,417020301,PUFFS Y PERAS, Sacos rellenos de granos/pufs/otomanas,
,,4170204,CENTRO DE ENTRETENIMIENTO,,
,10002186,417020401,CENTRO ENTRETENIMIENTO MADERA, Unidades de entretenimiento universal,
,10002186,417020402,CENTRO ENTRETENIMIENTO MELAMINA, Unidades de entretenimiento universal,
,,4170205,MESAS TV,,
,10002186,417020501,MESAS TV MADERA, Unidades de entretenimiento universal,
,10002186,417020502,MESAS TV OTROS MATERIALES, Unidades de entretenimiento universal,
,,4170206,SOPORTES TV Y OTROS,,
,10001477,417020601,SOPORTES TV LCD, Escuadras/soportes para sistemas audiovisuales,
,10001477,417020602,SOPORTES TV CONVENCIONAL, Escuadras/soportes para sistemas audiovisuales,
,10001477,417020603,SOPORTES PARLANTES, Escuadras/soportes para sistemas audiovisuales,
,,4170207,MESAS CENTRO, LATERALES Y ARRIMOS,
,10002202,417020701,MESAS CENTRO, Mesas de oficina/uso doméstico,
,10002202,417020702,MESAS LATERALES, Mesas de oficina/uso doméstico,
,10002202,417020703,ARRIMOS, Mesas de oficina/uso doméstico,
,,4170208,LIBREROS DECO (BIBLIOTECAS),,
,10002184,417020801,LIBREROS CON Y SIN PUERTA DE MADERA, Unidades de estanterías de oficina/uso doméstico,
,10002184,417020802,LIBREROS CON Y SIN PUERTA DE VIDRIO, Unidades de estanterías de oficina/uso doméstico,
,10002184,417020803,LIBREROS CON Y SIN PUERTA DE METAL, Unidades de estanterías de oficina/uso doméstico,
,10002184,417020804,LIBREROS CON Y SIN PUERTA DE PLASTICO, Unidades de estanterías de oficina/uso doméstico,
,,4170209,GABINETES,,
,10003790,417020901,GABINETES MADERA, Otros tipos de mobiliario de exposición/almacenamiento para oficinas/uso doméstico,
,10005098,417020902,ACCESORIOS PARA ESTANTES Y GABINETES MADERA, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,10005199,417020903,GABINETES METALICOS, Expositores/armarios de oficina/uso doméstico,
,10005098,417020904,ACCESORIOS PARA ESTANTES Y GABINETES METALICOS, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,,41703,COMEDOR,,
,,4170301,MESAS AUXILIARES,,
,10002202,417030101,MESAS PLEGABLES, Mesas de oficina/uso doméstico,
,10002202,417030102,MESAS AUXILIARES, Mesas de oficina/uso doméstico,
,,4170302,MESAS (COMEDOR),,
,10002202,417030201,MESAS COMEDOR VIDRIO, Mesas de oficina/uso doméstico,
,10002202,417030202,MESAS COMEDOR MADERA, Mesas de oficina/uso doméstico,
,10002202,417030203,MESAS COMEDOR MELAMINA, Mesas de oficina/uso doméstico,
,,4170303,COMEDORES (SETS),,
,10003814,417030301,COMEDORES SET MADERA, Paquetes variados de mobiliario para oficinas/uso doméstico,
,10003814,417030302,COMEDORES SET METAL VIDRIO, Paquetes variados de mobiliario para oficinas/uso doméstico,
,10003814,417030303,COMEDORES SET MELAMINA, Paquetes variados de mobiliario para oficinas/uso doméstico,
,,4170304,SILLAS AUXILIARES Y BUTACOS,,
,10002193,417030401,SILLAS FIJAS, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417030402,SILLAS PLEGABLES, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417030403,BUTACOS/BANCOS FIJOS, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417030404,BUTACOS/BANCOS PLEGABLES, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417030405,BUTACOS/BANCOS PLASTICOS Y ESCALERILLAS, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,,4170305,BAR,,
,10002193,417030501,SILLAS BAR, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10005810,417030502,MESAS BAR, Barras de bar domésticas/de oficina,
,,41704,DORMITORIO,,
,,4170401,CAMAS,,
,10002207,417040101,CAMAS AMERICANAS, Armazón de camas domésticas,
,10002207,417040102,CAMAS/BASES ESTRUCTURAS, Armazón de camas domésticas,
,10002207,417040103,CAMAS NIDOS, Armazón de camas domésticas,
,10002213,417040104,COMBOS CAMAS, Paquetes variados de colchones/camas de uso doméstico,
,,4170402,CAMAROTES/LITERAS,,
,10002207,417040201,CAMAROTES/LITERA MADERA, Armazón de camas domésticas,
,10002207,417040202,CAMAROTES/LITERA METAL, Armazón de camas domésticas,
,10002207,417040203,CAMAROTES/LITERA MELAMINA, Armazón de camas domésticas,
,,4170403,RESPALDOS O CABECERAS,,
,10005096,417040301,RESPALDOS, Camas de uso doméstico – Componentes/recambios,
,,4170404,COLCHONES,,
,10002210,417040401,COLCHONES RESORTES, Colchones domésticos,
,10002210,417040402,COLCHONES ESPUMA, Colchones domésticos,
,10002210,417040403,COLCHONES AL VACIO, Colchones domésticos,
,,4170406,CLOSET Y CAJONERAS,,
,10002118,417040601,CLOSETS/ROPEROS MADERA, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,417040602,CLOSETS/ROPEROS PLASTICOS, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,417040603,CLOSETS/ROPEROS MELAMINA, Guardaropas de oficina/uso doméstico/taquillas,
,,4170405,VELADORES O MESAS DE NOCHE,,
,10002117,417040501,VELADORES/BUROS, Cajones,
,10002117,417040502,CUBOS MADERA, Cajones,
,10002184,417040503,CUBOS METAL, Unidades de estanterías de oficina/uso doméstico,
,,4170407,COMODAS, CAJONERAS,
,10002117,417040701,COMODAS CAJONERAS, Cajones,
,,4170408,ZAPATERAS,,
,10002184,417040801,ZAPATERAS, Unidades de estanterías de oficina/uso doméstico,
,,4170409,INTERIORES DE CLOSET MADERA,,
,10005098,417040901,INTERIORES DE CLOSET MADERA, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,10005098,417040902,ACCESORIOS INTERIOR CLOSET, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,,41705,INFANTIL,,
,,4170501,ESCRITORIOS Y MESAS INFANTILES,,
,10002203,417050101,ESCRITORIOS MADERA INFANTIL, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002203,417050102,ESCRITORIOS PLASTICOS INFANTIL, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002202,417050103,MESAS PLASTICAS INFANTIL, Mesas de oficina/uso doméstico,
,10002202,417050104,MESAS MADERA INFANTIL, Mesas de oficina/uso doméstico,
,10002203,417050105,ESCRITORIOS MELAMINA INFANTIL, Mesas de trabajo/escritorios de oficinas/uso doméstico,
,10002202,417050106,MESAS MELAMINA INFANTIL, Mesas de oficina/uso doméstico,
,,4170502,SILLAS Y PISOS INFANTILES,,
,10002193,417050201,SILLAS Y PISOS MAD INFANTILES, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,10002193,417050202,SILLAS Y PISOS PLAST INFANTILES, Taburetes/sillas de oficina/uso doméstico (no eléctricos),
,,4170503,ESTANTES INFANTILES,,
,10002184,417050301,ESTANTES MADERA INFANTILES, Unidades de estanterías de oficina/uso doméstico,
,10002184,417050302,ESTANTES PLASTICOS INFANTILES, Unidades de estanterías de oficina/uso doméstico,
,10002184,417050303,ESTANTES METAL INFANTILES, Unidades de estanterías de oficina/uso doméstico,
,10002184,417050304,ESTANTES MELAMINA INFANTILES, Unidades de estanterías de oficina/uso doméstico,
,,4170504,BAULES INFANTILES,,
,10002189,417050401,BAULES INFANTILES, Clasificadores/organizadores domésticos,
,,4170505,DORMITORIO INFANTIL,,
,10006807,417050501,CAMAS Y VELADORES INF / CABECERAS, Camas/colchones domésticos para bebé – partes de reemplazo,
,10002118,417050502,CLOSETS Y COMODAS INFANTILES NO TELA, Guardaropas de oficina/uso doméstico/taquillas,
,10000789,417050503,CUNAS, Cunas/cunas,
,10000790,417050504,COLCHONES INFANTILES, Colchón para cuna,
,,4170506,CLOSET Y CAJONERAS,,
,10002118,417050601,CLOSETS MADERA INF, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,417050602,CLOSETS PLASTICOS INF, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,417050603,CLOSETS MELAMINA INF, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,417050604,CLOSETS TELA INF, Guardaropas de oficina/uso doméstico/taquillas,
,,41750,INSTALACIONES Y VTA DIRECTA,,
,,4175007,PRODUCTO VENTA DIRECTA,,
,,417500701,VENTA DIRECTA R.CONJUNTA,,
,,4175010,INST MUEBLES,,
,,417501001,INST ARMADO MUEBLES RTA,,
,,417501002,INST CLOSET B3,,
,,417501003,INST SOPORTE TV,,
,,417501004,INST DECO HOMY,,
,,417501005, INST CLOSET VE,,
,,417501006,SERVICIO BODEGAJE,,
,,417501007,SERVICIO MUDANZAS,,
,,417501008,SERVICIO MUEBLES,,
,,417501009,INST RECICLAJE MUEBLE,,
,,418,MENAJE,,
,,41801,VAJILLAS,,
,,4180101,JUEGOS DE VAJILLA,,
,10007242,418010101,JGO VAJILLAS 30 PZAS, Paquete Variedad De Vajillas,
,10007242,418010102,JGO VAJILLAS 20 PZAS, Paquete Variedad De Vajillas,
,10007242,418010103,JGO VAJILLAS OTROS, Paquete Variedad De Vajillas,
,10007242,418010105,JGO VAJILLAS 16 PZAS, Paquete Variedad De Vajillas,
,,4180102,VAJILLA GRANEL,,
,10002153,418010201,VAJILLA CERAMICA GRANEL, Platos (no desechables),
,10002153,418010202,VAJILLA PORCELANA GRANEL, Platos (no desechables),
,10002153,418010203,VAJILLA VIDRIO TEMPLADO GRANEL, Platos (no desechables),
,10002153,418010204,VAJILLA MELAMINA GRANEL, Platos (no desechables),
,10002153,418010205,VAJILLA OTROS MAT GRANEL, Platos (no desechables),
,,4180103,TAZONES Y MUGS,,
,10002155,418010301,TAZONES CERAMICA, Tazas/jarras (no desechables),
,10002155,418010302,TAZONES VIDRIO, Tazas/jarras (no desechables),
,10002155,418010303,TAZONES ACERO INOXIDABLE, Tazas/jarras (no desechables),
,10002155,418010304,TAZONES PORCELANA, Tazas/jarras (no desechables),
,10007251,418010305,JUEGOS DE TE O CAFE, Paquete de variedad de té / café / chocolate,
,,41802,COMPLEMENTOS PARA LA MESA,,
,,4180201,FUENTES PARA SERVIR,,
,10002154,418020101,FUENTES DE SERVIR, Cuencos (no desechables),
,10002154,418020102,BOWLS SOPAS, CEREALES Y POSTRE,
,10002154,418020103,ENSALADERAS, Cuencos (no desechables),
,10002154,418020104,FUENTES VARIAS COCKTAIL, Cuencos (no desechables),
,10002128,418020105,ACCESORIOS DE COCKTAIL, Accesorios/adornos para bebidas (no aptos para el consumo),
,,4180202,ACCESORIOS SERVIR,,
,10002159,418020201,BANDEJAS / CHAROLAS, Bandejas para servir,
,10002159,418020202,PANERAS, Bandejas para servir,
,10005693,418020203,SALEROS/PIMENTEROS, Saleros/Pimenteros,
,10002122,418020204,ACEITERAS,VINAGRERAS Y ALCUZAS,
,10005694,418020205,AZUCAREROS/CREMEROS/MERMELADERO, Azucareros/Harineros,
,10007260,418020206,POSAVASOS, Utencilios para servir Otros,
,10005210,418020207,SERVILLETEROS, Servilletero,
,10007260,418020208,POSA PLATOS CALIENTES, Utencilios para servir Otros,
,10007260,418020209,BASES PARA PLATOS, Utencilios para servir Otros,
,,4180203,ACCESORIOS DE BAR,,
,10002133,418020301,COCKTELERAS PICAHIELOS, Molinillos/exprimidores/picadoras de hielo (no eléctricos),
